"frame","sid","panes","vt_dirty","visual_dirty","resize","start_us","build_us","draw_us","present_us","total_us","quads"
"1448","0","1","1","0","0","12211.4","57.9","82.2","182.2","12541.8","2497"
"1449","0","1","1","0","0","14122","52.8","193.4","207.2","14583.1","2497"
"1450","0","1","1","0","0","9003.6","67.3","193.7","199","9471.2","2497"
"1451","0","1","1","0","0","8970.6","43.8","82.9","178.9","9283.7","2497"
"1452","0","1","1","0","0","11471","57.9","73.3","160.2","11768.7","2497"
"1453","0","1","1","0","0","10667.2","48.7","75.7","165.5","10964.4","2497"
"1454","0","1","1","0","0","10050.1","54.8","144.2","200.5","10456.9","2497"
"1455","0","1","1","0","0","10784.5","52.7","67.5","160.7","11071.5","2497"
"1456","0","1","1","0","0","12909.3","56.4","67.1","157.5","13197","2497"
"1457","0","1","1","0","0","11756.8","53","97.7","150.2","12063.2","2497"
"1458","0","1","1","0","0","11099.7","47.8","76.2","172.6","11402.6","2497"
"1459","0","1","1","0","0","9209.9","49.3","75.5","180.8","9522.2","2497"
"1460","0","1","1","0","0","8932","48.1","70.5","139.7","9197.9","2497"
"1461","0","1","1","0","0","9339.7","46.1","78.7","140.1","9611.8","2497"
"1462","0","1","1","0","0","11001.7","55.2","70.6","185.4","11319","2497"
"1463","0","1","1","0","0","11249","53.9","64.1","168.3","11540.9","2497"
"1464","0","1","1","0","0","13248.8","54.9","63","137.9","13510.6","2497"
"1465","0","1","1","0","0","14172.7","49.6","69.4","142.8","14441.1","2497"
"1466","0","1","1","0","0","12321.6","53.9","89","212.8","12683.9","2497"
"1467","0","1","1","0","0","9789","46.8","367.3","400.7","10611.3","2497"
"1468","0","1","1","0","0","9191.2","54.3","63.1","142.2","9456.4","2497"
"1469","0","1","1","0","0","10111.6","90.9","246","231.4","10691.9","2497"
"1470","0","1","1","0","0","9067.4","49.9","72.7","127.7","9324.8","2497"
"1471","0","1","1","0","0","10531.2","60.9","69.8","132.8","10800.6","2497"
"1472","0","1","1","0","0","13037.8","56.9","111.8","158.3","13371.5","2497"
"1473","0","1","1","0","0","17591.7","88.8","84","156.4","17929.3","2497"
"1474","0","1","1","0","0","10444.9","77.4","76.9","128","10734.8","2497"
"1475","0","1","1","0","0","10386.4","66.4","93.2","111","10664.4","2497"
"1476","0","1","1","0","0","13550.8","77.4","81.1","152.3","13868.4","2497"
"1477","0","1","1","0","0","17964.3","102.3","83.8","171.4","18330.2","2497"
"1478","0","1","1","0","0","17121","58.2","69.7","201.2","17456.1","2497"
"1479","0","1","1","0","0","18653.1","72.9","93.5","151.9","18978.7","2497"
"1480","0","1","1","0","0","13550.7","61.4","75.9","135.4","13830.1","2497"
"1481","0","1","1","0","0","12457.2","64.2","64.5","130.1","12721","2497"
"1482","0","1","1","0","0","11114.4","61","82.6","189.6","11453.7","2497"
"1483","0","1","1","0","0","10937.9","62.5","67.7","220.8","11295.5","2497"
"1484","0","1","1","0","0","11659.5","67.5","80.1","179.9","11992.9","2497"
"1485","0","1","1","0","0","11820.7","91.8","80.6","142","12142.8","2497"
"1486","0","1","1","0","0","14594.8","72.3","81.7","189.2","14946.1","2497"
"1487","0","1","1","0","0","12848","75.7","67.1","133.3","13130.2","2497"
"1488","0","1","1","0","0","12906.9","46.9","177.9","390","13528.5","2497"
"1489","0","1","1","0","0","12711.2","48.2","597.8","16275.2","29639.4","2497"
"1490","0","1","1","0","0","8979.3","50.5","202.4","271.5","9510.8","2497"
"1491","0","1","1","0","0","9326.3","50.8","81.1","169.6","9636.2","2497"
"1492","0","1","1","0","0","9180.2","49.9","173.5","278.9","9690.8","2497"
"1493","0","1","1","0","0","10706.8","49.6","74.4","151.2","10988.4","2497"
"1494","0","1","1","0","0","12319.3","56.2","64.2","148.2","12593.4","2497"
"1495","0","1","1","0","0","11466.4","53.9","63.9","147.6","11737.9","2497"
"1496","0","1","1","0","0","8946.5","50.8","69.2","155.4","9228.5","2497"
"1497","0","1","1","0","0","11322.4","50.8","70.6","132.5","11581.8","2497"
"1498","0","1","1","0","0","13102.9","57.4","72.9","147.6","13387.4","2497"
"1499","0","1","1","0","0","11771.1","51.8","72.3","153.6","12054.7","2497"
"1500","0","1","1","0","0","12835.2","54.1","67.1","144.7","13107.3","2497"
"1501","0","1","1","0","0","13320.3","52.7","86.7","172.1","13638","2497"
"1502","0","1","1","0","0","13832.3","51.8","132.7","269.7","14293.1","2497"
"1503","0","1","1","0","0","10929.6","49.8","72.9","151.8","11211.5","2497"
"1504","0","1","1","0","0","10989.8","62.4","184","274.1","11517.2","2497"
"1505","0","1","1","0","0","14334.5","57","73","130.2","14601.4","2497"
"1506","0","1","1","0","0","15862.1","103.8","173.4","155.1","16302.8","2497"
"1507","0","1","1","0","0","17194.9","63.8","80","185.6","17531.4","2497"
"1508","0","1","1","0","0","19875.4","102.3","101","202.4","20290.5","2497"
"1509","0","1","1","0","0","10518.8","52.7","79","133.1","10790.7","2497"
"1510","0","1","1","0","0","9252.7","46.4","69.1","136.5","9511.6","2497"
"1511","0","1","1","0","0","14146.2","64.3","64.8","202.2","14483.8","2497"
"1512","0","1","1","0","0","20625.2","91.8","89.3","158.5","20972.1","2497"
"1513","0","1","1","0","0","17578.3","73.7","130.7","173.8","17964.1","2497"
"1514","0","1","1","0","0","8985.4","49.7","84.1","146.4","9273.6","2497"
"1515","0","1","1","0","0","11217.1","53.8","71.7","221.9","11571","2497"
"1516","0","1","1","0","0","13770.5","53.5","66.8","153.1","14049","2497"
"1517","0","1","1","0","0","15231.7","75.3","1085.1","3403.2","19802.6","2497"
"1518","0","1","1","0","0","20981.3","73.2","77","170.5","21308.3","2497"
"1519","0","1","1","0","0","14278.4","69.7","70.8","148.4","14573.8","2497"
"1520","0","1","1","0","0","13733.3","67.5","73.7","146.2","14027","2497"
"1521","0","1","1","0","0","18360.2","93.2","93.5","199.5","18754.3","2497"
"1522","0","1","1","0","0","16842.5","95.8","101.3","237.3","17285.8","2497"
"1523","0","1","1","0","0","24034.2","88.6","82.8","154.8","24367.7","2497"
"1524","0","1","1","0","0","11115.2","68.9","13672.7","1002.8","25866.2","2497"
"1525","0","1","1","0","0","18129.6","54.5","88.1","118.7","18396.7","2497"
"1526","0","1","1","0","0","19007.4","78.3","159","304.6","19556.9","2497"
"1527","0","1","1","0","0","24285.7","78.5","165.4","1197.4","25737.5","2497"
"1528","0","1","1","0","0","12258.3","46.4","72.5","240.5","12625.6","2497"
"1529","0","1","1","0","0","9267.7","46.5","166.6","274.6","9763","2497"
"1530","0","1","1","0","0","12917","64.5","67.7","145.9","13200.6","2497"
"1531","0","1","1","0","0","13173.3","55","146","158.4","13539.2","2497"
"1532","0","1","1","0","0","14044.1","57.5","65.4","145.9","14318.8","2497"
"1533","0","1","1","0","0","13159.9","55.4","64.3","132.7","13417.4","2497"
"1534","0","1","1","0","0","13678.2","56.5","67.1","148.2","13955.9","2497"
"1535","0","1","1","0","0","14985.5","56.4","71.4","149","15268.5","2497"
"1536","0","1","1","0","0","17842.1","93.1","273","147.7","18363.4","2497"
"1537","0","1","1","0","0","18415.1","70.6","72.2","148.2","18714","2497"
"1538","0","1","1","0","0","15562.6","57.1","377.9","212.7","16540.9","2497"
"1539","0","1","1","0","0","22761.6","70.6","136.5","155.7","23130.9","2497"
"1540","0","1","1","0","0","18344.3","504.7","355.1","220","19433.1","2497"
"1541","0","1","1","0","0","22415.7","89.3","147.9","321","22980.8","2497"
"1542","0","1","1","0","0","12192","72.4","70.8","157.8","12499.1","2497"
"1543","0","1","1","0","0","11704.9","54.7","175.1","235.2","12177.1","2497"
"1544","0","1","1","0","0","9245.2","47.6","80.3","160.8","9540.9","2497"
"1545","0","1","1","0","0","10527.8","50.5","84.7","189.9","10861","2497"
"1546","0","1","1","0","0","10625","66.5","62.7","142.7","10902.9","2497"
"1547","0","1","1","0","0","13464","55.7","70.9","158","13754.6","2497"
"1548","0","1","1","0","0","15534.2","60","157.2","324.3","16081.7","2497"
"1549","0","1","1","0","0","9240.8","48.3","184","236.4","9717.7","2497"
"1550","0","1","1","0","0","8917.6","47.9","85.6","200.2","9258.5","2497"
"1551","0","1","1","0","0","9910.9","74.2","77.5","191.3","10261.1","2497"
"1552","0","1","1","0","0","9126.5","63.2","70.3","148.9","9415.2","2497"
"1553","0","1","1","0","0","13857.9","71.9","76.5","178.4","14191.1","2497"
"1554","0","1","1","0","0","13826.6","64.2","65.8","138.9","14102.2","2497"
"1555","0","1","1","0","0","10946.7","54","139.8","179.5","11326.6","2497"
"1556","0","1","1","0","0","11557.6","55.2","66.8","217.9","11902.8","2497"
"1557","0","1","1","0","0","12198.2","57.4","65","151","12476.6","2497"
"1558","0","1","1","0","0","12325.1","59.9","72.9","164.2","12628.6","2497"
"1559","0","1","1","0","0","12497.2","51.4","144.7","179.2","12879.8","2497"
"1560","0","1","1","0","0","11679.4","50.7","75.2","154.1","11966.6","2497"
"1561","0","1","1","0","0","11844.8","50.3","69.7","144","12115.5","2497"
"1562","0","1","1","0","0","12428.9","51.7","74.2","152","12713.2","2497"
"1563","0","1","1","0","0","11828.9","49.2","109.3","171.7","12166.4","2497"
"1564","0","1","1","0","0","11357.6","47.7","75.2","141","11628.9","2497"
"1565","0","1","1","0","0","14356.9","60.9","80.6","152.9","14659.1","2497"
"1566","0","1","1","0","0","12762.4","54","63.5","142","13027.6","2497"
"1567","0","1","1","0","0","13573.1","50.6","87.3","270.5","13989.1","2497"
"1568","0","1","1","0","0","9896.9","49.1","109.7","161.6","10224.5","2497"
"1569","0","1","1","0","0","9716.2","46.6","71.1","152.8","9993.3","2497"
"1570","0","1","1","0","0","12249.7","54.7","70.3","163.9","12544.8","2497"
"1571","0","1","1","0","0","10969","55.7","75.3","155.9","11262.7","2497"
"1572","0","1","1","0","0","11216.9","54.4","65.7","135.4","11478.4","2497"
"1573","0","1","1","0","0","12103.3","50.3","64.6","131.2","12355.2","2497"
"1574","0","1","1","0","0","15156.3","52.5","70.2","219.5","15505.3","2497"
"1575","0","1","1","0","0","20209.6","92.7","161.1","206.3","20679.3","2497"
"1576","0","1","1","0","0","15140.8","90.3","185.7","411.4","15837.1","2497"
"1577","0","1","1","0","0","20585.9","71.8","1051.1","264.1","21979.6","2497"
"1578","0","1","1","0","0","16396.8","69.4","102.1","268","16843.4","2497"
"1579","0","1","1","0","0","17167","63.1","78.9","121","17436.5","2497"
"1580","0","1","1","0","0","20166.6","65.8","144","178","20562.2","2497"
"1581","0","1","1","0","0","15132.3","53.3","65","144.1","15400","2497"
"1582","0","1","1","0","0","16608.3","65.8","91.5","247.5","17020.5","2497"
"1583","0","1","1","0","0","11955.1","47.8","81.5","162","12254.3","2497"
"1584","0","1","1","0","0","8932.2","47.8","74.5","173.2","9234.5","2497"
"1585","0","1","1","0","0","10749.3","53.7","88.1","149.7","11047.9","2497"
"1586","0","1","1","0","0","12474.7","81.5","96.6","172.4","12834.4","2497"
"1587","0","1","1","0","0","12975.9","55.1","79","166.8","13283.3","2497"
"1588","0","1","1","0","0","15593.2","71.8","89.9","195.6","15960.3","2497"
"1589","0","1","1","0","0","13094.3","132","331.3","430.2","13996.5","2497"
"1590","0","1","1","0","0","13196.8","60","69.5","136.7","13469.3","2497"
"1591","0","1","1","0","0","11776.5","77.5","101.7","158","12122.4","2497"
"1592","0","1","1","0","0","17760.1","68.1","83.9","370.2","18289.6","2497"
"1593","0","1","1","0","0","18532","60.3","152.7","316.4","19069.5","2497"
"1594","0","1","1","0","0","16719.2","88.8","274.4","286.1","17376.8","2497"
"1595","0","1","1","0","0","16959.8","53.7","72.7","154.7","17247.3","2497"
"1596","0","1","1","0","0","17603.6","81.2","157.9","296","18146.1","2497"
"1597","0","1","1","0","0","19092.6","58.4","142.5","220.7","19521.1","2497"
"1598","0","1","1","0","0","15776.7","87.9","209.9","1565","17647.8","2497"
"1599","0","1","1","0","0","19707.9","62.3","152.4","154.2","20083.4","2497"
"1600","0","1","1","0","0","19943.5","93.2","85.6","183.1","20313.8","2497"
"1601","0","1","1","0","0","10707.1","63.8","91.1","152.2","11021.8","2497"
"1602","0","1","1","0","0","11694.5","48","76","126.3","11951.5","2497"
"1603","0","1","1","0","0","14373.1","48","63.2","130.1","14620.8","2497"
"1604","0","1","1","0","0","11662.4","63.1","88.8","192.8","12015.3","2497"
"1605","0","1","1","0","0","9530.5","50.1","80.2","226.5","9895","2497"
"1606","0","1","1","0","0","8925.7","45.9","190.6","172.7","9341.5","2497"
"1607","0","1","1","0","0","8952.1","47.7","108.5","176.2","9291.8","2497"
"1608","0","1","1","0","0","9003.8","53.3","89.6","176","9330","2497"
"1609","0","1","1","0","0","9531.3","48.5","210.6","181.3","9979.5","2497"
"1610","0","1","1","0","0","9211.8","50.8","88.1","159.3","9518.2","2497"
"1611","0","1","1","0","0","10799.5","50.1","80","150.2","11087.5","2497"
"1612","0","1","1","0","0","9636.9","55.4","210.5","276.8","10187.3","2497"
"1613","0","1","1","0","0","9285.4","70.3","101.7","169.1","9636","2497"
"1614","0","1","1","0","0","10251.2","86.3","86.8","171.7","10604.4","2497"
"1615","0","1","1","0","0","10138.5","50.7","125.6","174.4","10496","2497"
"1616","0","1","1","0","0","11668.5","54.8","74.7","159.9","11964.6","2497"
"1617","0","1","1","0","0","10695.8","61.8","84.3","141","10990.4","2497"
"1618","0","1","1","0","0","14198.3","63.1","89.3","217.3","14576.4","2497"
"1619","0","1","1","0","0","10419.9","51","89.4","165.1","10733.8","2497"
"1620","0","1","1","0","0","9509.9","46.6","122.5","185.4","9872.5","2497"
"1621","0","1","1","0","0","10921","53.9","84.5","178.4","11245.9","2497"
"1622","0","1","1","0","0","15074.1","59","80.6","169.4","15391.1","2497"
"1623","0","1","1","0","0","9223.4","74.2","58.9","113.9","9484.3","2497"
"1624","0","1","1","0","0","11123.5","65.8","66.7","121.9","11384.6","2497"
"1625","0","1","1","0","0","13210.8","55.6","156.9","225.2","13655.8","2497"
"1626","0","1","1","0","0","12343.6","77.3","140.9","156.3","12727.7","2497"
"1627","0","1","1","0","0","13609","61.2","84.3","140","13901.9","2497"
"1628","0","1","1","0","0","10374.9","759.9","181.4","238.2","11561","2497"
"1629","0","1","1","0","0","11992.2","80.9","89","193.8","12365.4","2497"
"1630","0","1","1","0","0","9718.2","60.2","61.1","101.2","9947.6","2497"
"1631","0","1","1","0","0","13259.4","86.9","678.9","177.3","14211.4","2497"
"1632","0","1","1","0","0","15218.8","69.2","124.6","118.9","15538.7","2497"
"1633","0","1","1","0","0","8929.9","54.2","79.1","159.6","9230.8","2497"
"1634","0","1","1","0","0","9024.5","51.9","78.4","279.1","9441.8","2497"
"1635","0","1","1","0","0","9914.5","51.1","78.2","164.3","10215.8","2497"
"1636","0","1","1","0","0","9005.5","52.1","80.5","165.3","9311","2497"
"1637","0","1","1","0","0","14079.3","50.4","112.1","257.1","14506.5","2497"
"1638","0","1","1","0","0","9777.2","65.2","238","317.9","10406.7","2497"
"1639","0","1","1","0","0","11273.8","50.2","81.7","162.5","11576.3","2497"
"1640","0","1","1","0","0","9589.3","54.3","81.6","212.8","9946.3","2497"
"1641","0","1","1","0","0","10217","60.2","89.6","178.7","10554.5","2497"
"1642","0","1","1","0","0","14958.3","63.9","3681.4","2897.4","21611.9","2497"
"1643","0","1","1","0","0","16141.7","52.9","8890.4","1718.4","26811.7","2497"
